level_0,index,YEAR,Trial,TRIAL_SHORT,Location,LOC_SHORT,Trt,Reps,Plots,SAMPLING,TRIAL_CODE,Trt1,Rep1,Plot,LABEL
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,3,2,203,ALF 1.2-HUT2-23-WP-203
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,4,2,204,ALF 1.2-HUT2-23-WP-204
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,5,2,205,ALF 1.2-HUT2-23-WP-205
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,6,2,206,ALF 1.2-HUT2-23-WP-206
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,7,2,207,ALF 1.2-HUT2-23-WP-207
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,8,2,208,ALF 1.2-HUT2-23-WP-208
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,9,2,209,ALF 1.2-HUT2-23-WP-209
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,10,2,210,ALF 1.2-HUT2-23-WP-210
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,11,2,211,ALF 1.2-HUT2-23-WP-211
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,12,2,212,ALF 1.2-HUT2-23-WP-212
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,13,2,213,ALF 1.2-HUT2-23-WP-213
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,14,2,214,ALF 1.2-HUT2-23-WP-214
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,15,2,215,ALF 1.2-HUT2-23-WP-215
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,16,2,216,ALF 1.2-HUT2-23-WP-216
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,17,2,217,ALF 1.2-HUT2-23-WP-217
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,18,2,218,ALF 1.2-HUT2-23-WP-218
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,19,2,219,ALF 1.2-HUT2-23-WP-219
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,20,2,220,ALF 1.2-HUT2-23-WP-220
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,21,2,221,ALF 1.2-HUT2-23-WP-221
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,22,2,222,ALF 1.2-HUT2-23-WP-222
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,23,2,223,ALF 1.2-HUT2-23-WP-223
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,24,2,224,ALF 1.2-HUT2-23-WP-224
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,25,2,225,ALF 1.2-HUT2-23-WP-225
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,26,2,226,ALF 1.2-HUT2-23-WP-226
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,27,2,227,ALF 1.2-HUT2-23-WP-227
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,28,2,228,ALF 1.2-HUT2-23-WP-228
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,29,2,229,ALF 1.2-HUT2-23-WP-229
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,30,2,230,ALF 1.2-HUT2-23-WP-230
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,31,2,231,ALF 1.2-HUT2-23-WP-231
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,32,2,232,ALF 1.2-HUT2-23-WP-232
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,33,2,233,ALF 1.2-HUT2-23-WP-233
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,34,2,234,ALF 1.2-HUT2-23-WP-234
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,35,2,235,ALF 1.2-HUT2-23-WP-235
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,36,2,236,ALF 1.2-HUT2-23-WP-236
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,1,3,301,ALF 1.2-HUT2-23-WP-301
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,2,3,302,ALF 1.2-HUT2-23-WP-302
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,3,3,303,ALF 1.2-HUT2-23-WP-303
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,4,3,304,ALF 1.2-HUT2-23-WP-304
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,5,3,305,ALF 1.2-HUT2-23-WP-305
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,6,3,306,ALF 1.2-HUT2-23-WP-306
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,7,3,307,ALF 1.2-HUT2-23-WP-307
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,8,3,308,ALF 1.2-HUT2-23-WP-308
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,9,3,309,ALF 1.2-HUT2-23-WP-309
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,10,3,310,ALF 1.2-HUT2-23-WP-310
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,11,3,311,ALF 1.2-HUT2-23-WP-311
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,12,3,312,ALF 1.2-HUT2-23-WP-312
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,13,3,313,ALF 1.2-HUT2-23-WP-313
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,14,3,314,ALF 1.2-HUT2-23-WP-314
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,15,3,315,ALF 1.2-HUT2-23-WP-315
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,16,3,316,ALF 1.2-HUT2-23-WP-316
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,17,3,317,ALF 1.2-HUT2-23-WP-317
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,18,3,318,ALF 1.2-HUT2-23-WP-318
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,19,3,319,ALF 1.2-HUT2-23-WP-319
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,20,3,320,ALF 1.2-HUT2-23-WP-320
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,21,3,321,ALF 1.2-HUT2-23-WP-321
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,22,3,322,ALF 1.2-HUT2-23-WP-322
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,23,3,323,ALF 1.2-HUT2-23-WP-323
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,24,3,324,ALF 1.2-HUT2-23-WP-324
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,25,3,325,ALF 1.2-HUT2-23-WP-325
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,26,3,326,ALF 1.2-HUT2-23-WP-326
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,27,3,327,ALF 1.2-HUT2-23-WP-327
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,28,3,328,ALF 1.2-HUT2-23-WP-328
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,29,3,329,ALF 1.2-HUT2-23-WP-329
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,30,3,330,ALF 1.2-HUT2-23-WP-330
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,31,3,331,ALF 1.2-HUT2-23-WP-331
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,32,3,332,ALF 1.2-HUT2-23-WP-332
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,33,3,333,ALF 1.2-HUT2-23-WP-333
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,34,3,334,ALF 1.2-HUT2-23-WP-334
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,35,3,335,ALF 1.2-HUT2-23-WP-335
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,36,3,336,ALF 1.2-HUT2-23-WP-336
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,1,4,401,ALF 1.2-HUT2-23-WP-401
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,2,4,402,ALF 1.2-HUT2-23-WP-402
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,3,4,403,ALF 1.2-HUT2-23-WP-403
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,4,4,404,ALF 1.2-HUT2-23-WP-404
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,5,4,405,ALF 1.2-HUT2-23-WP-405
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,6,4,406,ALF 1.2-HUT2-23-WP-406
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,7,4,407,ALF 1.2-HUT2-23-WP-407
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,8,4,408,ALF 1.2-HUT2-23-WP-408
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,9,4,409,ALF 1.2-HUT2-23-WP-409
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,10,4,410,ALF 1.2-HUT2-23-WP-410
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,11,4,411,ALF 1.2-HUT2-23-WP-411
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,12,4,412,ALF 1.2-HUT2-23-WP-412
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,13,4,413,ALF 1.2-HUT2-23-WP-413
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,14,4,414,ALF 1.2-HUT2-23-WP-414
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,15,4,415,ALF 1.2-HUT2-23-WP-415
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,16,4,416,ALF 1.2-HUT2-23-WP-416
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,17,4,417,ALF 1.2-HUT2-23-WP-417
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,18,4,418,ALF 1.2-HUT2-23-WP-418
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,19,4,419,ALF 1.2-HUT2-23-WP-419
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,20,4,420,ALF 1.2-HUT2-23-WP-420
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,21,4,421,ALF 1.2-HUT2-23-WP-421
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,22,4,422,ALF 1.2-HUT2-23-WP-422
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,23,4,423,ALF 1.2-HUT2-23-WP-423
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,24,4,424,ALF 1.2-HUT2-23-WP-424
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,25,4,425,ALF 1.2-HUT2-23-WP-425
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,26,4,426,ALF 1.2-HUT2-23-WP-426
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,27,4,427,ALF 1.2-HUT2-23-WP-427
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,28,4,428,ALF 1.2-HUT2-23-WP-428
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,29,4,429,ALF 1.2-HUT2-23-WP-429
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,30,4,430,ALF 1.2-HUT2-23-WP-430
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,31,4,431,ALF 1.2-HUT2-23-WP-431
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,32,4,432,ALF 1.2-HUT2-23-WP-432
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,33,4,433,ALF 1.2-HUT2-23-WP-433
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,34,4,434,ALF 1.2-HUT2-23-WP-434
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,35,4,435,ALF 1.2-HUT2-23-WP-435
153,155,23,Alfalfa 1st 2,ALF 1.2,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,36,4,436,ALF 1.2-HUT2-23-WP-436
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,1,1,101,ALF 1.3-HUT2-23-WP-101
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,2,1,102,ALF 1.3-HUT2-23-WP-102
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,3,1,103,ALF 1.3-HUT2-23-WP-103
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,4,1,104,ALF 1.3-HUT2-23-WP-104
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,5,1,105,ALF 1.3-HUT2-23-WP-105
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,6,1,106,ALF 1.3-HUT2-23-WP-106
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,7,1,107,ALF 1.3-HUT2-23-WP-107
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,8,1,108,ALF 1.3-HUT2-23-WP-108
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,9,1,109,ALF 1.3-HUT2-23-WP-109
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,10,1,110,ALF 1.3-HUT2-23-WP-110
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,11,1,111,ALF 1.3-HUT2-23-WP-111
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,12,1,112,ALF 1.3-HUT2-23-WP-112
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,13,1,113,ALF 1.3-HUT2-23-WP-113
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,14,1,114,ALF 1.3-HUT2-23-WP-114
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,15,1,115,ALF 1.3-HUT2-23-WP-115
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,16,1,116,ALF 1.3-HUT2-23-WP-116
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,17,1,117,ALF 1.3-HUT2-23-WP-117
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,18,1,118,ALF 1.3-HUT2-23-WP-118
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,19,1,119,ALF 1.3-HUT2-23-WP-119
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,20,1,120,ALF 1.3-HUT2-23-WP-120
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,21,1,121,ALF 1.3-HUT2-23-WP-121
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,22,1,122,ALF 1.3-HUT2-23-WP-122
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,23,1,123,ALF 1.3-HUT2-23-WP-123
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,24,1,124,ALF 1.3-HUT2-23-WP-124
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,25,1,125,ALF 1.3-HUT2-23-WP-125
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,26,1,126,ALF 1.3-HUT2-23-WP-126
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,27,1,127,ALF 1.3-HUT2-23-WP-127
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,28,1,128,ALF 1.3-HUT2-23-WP-128
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,29,1,129,ALF 1.3-HUT2-23-WP-129
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,30,1,130,ALF 1.3-HUT2-23-WP-130
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,31,1,131,ALF 1.3-HUT2-23-WP-131
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,32,1,132,ALF 1.3-HUT2-23-WP-132
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,33,1,133,ALF 1.3-HUT2-23-WP-133
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,34,1,134,ALF 1.3-HUT2-23-WP-134
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,35,1,135,ALF 1.3-HUT2-23-WP-135
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,36,1,136,ALF 1.3-HUT2-23-WP-136
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,1,2,201,ALF 1.3-HUT2-23-WP-201
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,2,2,202,ALF 1.3-HUT2-23-WP-202
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,3,2,203,ALF 1.3-HUT2-23-WP-203
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,4,2,204,ALF 1.3-HUT2-23-WP-204
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,5,2,205,ALF 1.3-HUT2-23-WP-205
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,6,2,206,ALF 1.3-HUT2-23-WP-206
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,7,2,207,ALF 1.3-HUT2-23-WP-207
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,8,2,208,ALF 1.3-HUT2-23-WP-208
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,9,2,209,ALF 1.3-HUT2-23-WP-209
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,10,2,210,ALF 1.3-HUT2-23-WP-210
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,11,2,211,ALF 1.3-HUT2-23-WP-211
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,12,2,212,ALF 1.3-HUT2-23-WP-212
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,13,2,213,ALF 1.3-HUT2-23-WP-213
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,14,2,214,ALF 1.3-HUT2-23-WP-214
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,15,2,215,ALF 1.3-HUT2-23-WP-215
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,16,2,216,ALF 1.3-HUT2-23-WP-216
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,17,2,217,ALF 1.3-HUT2-23-WP-217
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,18,2,218,ALF 1.3-HUT2-23-WP-218
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,19,2,219,ALF 1.3-HUT2-23-WP-219
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,20,2,220,ALF 1.3-HUT2-23-WP-220
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,21,2,221,ALF 1.3-HUT2-23-WP-221
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,22,2,222,ALF 1.3-HUT2-23-WP-222
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,23,2,223,ALF 1.3-HUT2-23-WP-223
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,24,2,224,ALF 1.3-HUT2-23-WP-224
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,25,2,225,ALF 1.3-HUT2-23-WP-225
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,26,2,226,ALF 1.3-HUT2-23-WP-226
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,27,2,227,ALF 1.3-HUT2-23-WP-227
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,28,2,228,ALF 1.3-HUT2-23-WP-228
154,156,23,Alfalfa 1st 3,ALF 1.3,Hutchinson 2,HUT2,36.0,4.0,144,WP,0,29,2,229,ALF 1.3-HUT2-23-WP-229
